comarca,serventia,data_futura,horizonte_meses,taxa_prevista,mes_no_horizonte
APARECIDA DE GOIÂNIA,5ª Vara Cível,2025-12-31,6,95.67,2
APARECIDA DE GOIÂNIA,5ª Vara Cível,2026-01-31,6,95.66,3
APARECIDA DE GOIÂNIA,5ª Vara Cível,2026-02-28,6,95.65,4
APARECIDA DE GOIÂNIA,5ª Vara Cível,2026-03-31,6,95.63,5
APARECIDA DE GOIÂNIA,5ª Vara Cível,2026-04-30,6,95.62,6
APARECIDA DE GOIÂNIA,6ª Vara Cível,2025-11-30,6,95.46,1
APARECIDA DE GOIÂNIA,6ª Vara Cível,2025-12-31,6,95.43,2
APARECIDA DE GOIÂNIA,6ª Vara Cível,2026-01-31,6,95.39,3
APARECIDA DE GOIÂNIA,6ª Vara Cível,2026-02-28,6,95.36,4
APARECIDA DE GOIÂNIA,6ª Vara Cível,2026-03-31,6,95.32,5
APARECIDA DE GOIÂNIA,6ª Vara Cível,2026-04-30,6,95.28,6
APARECIDA DE GOIÂNIA,Juizado da Infância e da Juventude,2025-11-30,6,93.79,1
APARECIDA DE GOIÂNIA,Juizado da Infância e da Juventude,2025-12-31,6,95.88,2
APARECIDA DE GOIÂNIA,Juizado da Infância e da Juventude,2026-01-31,6,97.97,3
APARECIDA DE GOIÂNIA,Juizado da Infância e da Juventude,2026-02-28,6,99.86,4
APARECIDA DE GOIÂNIA,Juizado da Infância e da Juventude,2026-03-31,6,100.0,5
APARECIDA DE GOIÂNIA,Juizado da Infância e da Juventude,2026-04-30,6,100.0,6
APARECIDA DE GOIÂNIA,"Vara da Fazenda Púb. Municipal, de Reg. Púb. e Ambiental",2025-11-30,6,98.71,1
APARECIDA DE GOIÂNIA,"Vara da Fazenda Púb. Municipal, de Reg. Púb. e Ambiental",2025-12-31,6,98.79,2
APARECIDA DE GOIÂNIA,"Vara da Fazenda Púb. Municipal, de Reg. Púb. e Ambiental",2026-01-31,6,98.87,3
APARECIDA DE GOIÂNIA,"Vara da Fazenda Púb. Municipal, de Reg. Púb. e Ambiental",2026-02-28,6,98.94,4
APARECIDA DE GOIÂNIA,"Vara da Fazenda Púb. Municipal, de Reg. Púb. e Ambiental",2026-03-31,6,99.02,5
APARECIDA DE GOIÂNIA,"Vara da Fazenda Púb. Municipal, de Reg. Púb. e Ambiental",2026-04-30,6,99.1,6
APARECIDA DE GOIÂNIA,Vara da Fazenda Pública Estadual,2025-11-30,6,86.97,1
APARECIDA DE GOIÂNIA,Vara da Fazenda Pública Estadual,2025-12-31,6,86.64,2
APARECIDA DE GOIÂNIA,Vara da Fazenda Pública Estadual,2026-01-31,6,86.32,3
APARECIDA DE GOIÂNIA,Vara da Fazenda Pública Estadual,2026-02-28,6,86.03,4
APARECIDA DE GOIÂNIA,Vara da Fazenda Pública Estadual,2026-03-31,6,85.7,5
APARECIDA DE GOIÂNIA,Vara da Fazenda Pública Estadual,2026-04-30,6,85.39,6
ARAGARÇAS,"1ª Vara Judicial (Família e Sucessões, Infância e Juventude, Cível e Juizado Especial Cível)",2025-11-30,6,91.89,1
ARAGARÇAS,"1ª Vara Judicial (Família e Sucessões, Infância e Juventude, Cível e Juizado Especial Cível)",2025-12-31,6,92.01,2
ARAGARÇAS,"1ª Vara Judicial (Família e Sucessões, Infância e Juventude, Cível e Juizado Especial Cível)",2026-01-31,6,92.13,3
ARAGARÇAS,"1ª Vara Judicial (Família e Sucessões, Infância e Juventude, Cível e Juizado Especial Cível)",2026-02-28,6,92.24,4
ARAGARÇAS,"1ª Vara Judicial (Família e Sucessões, Infância e Juventude, Cível e Juizado Especial Cível)",2026-03-31,6,92.36,5
ARAGARÇAS,"1ª Vara Judicial (Família e Sucessões, Infância e Juventude, Cível e Juizado Especial Cível)",2026-04-30,6,92.48,6
ARAGARÇAS,"2ª Vara Judicial (Fazendas Públicas, Criminal, Execução Penal e Juizado Criminal)",2025-11-30,6,95.54,1
ARAGARÇAS,"2ª Vara Judicial (Fazendas Públicas, Criminal, Execução Penal e Juizado Criminal)",2025-12-31,6,95.71,2
ARAGARÇAS,"2ª Vara Judicial (Fazendas Públicas, Criminal, Execução Penal e Juizado Criminal)",2026-01-31,6,95.88,3
ARAGARÇAS,"2ª Vara Judicial (Fazendas Públicas, Criminal, Execução Penal e Juizado Criminal)",2026-02-28,6,96.04,4
ARAGARÇAS,"2ª Vara Judicial (Fazendas Públicas, Criminal, Execução Penal e Juizado Criminal)",2026-03-31,6,96.21,5
ARAGARÇAS,"2ª Vara Judicial (Fazendas Públicas, Criminal, Execução Penal e Juizado Criminal)",2026-04-30,6,96.38,6
ARAÇU,Vara Judicial,2025-11-30,6,94.43,1
ARAÇU,Vara Judicial,2025-12-31,6,94.7,2
ARAÇU,Vara Judicial,2026-01-31,6,94.97,3
ARAÇU,Vara Judicial,2026-02-28,6,95.22,4
ARAÇU,Vara Judicial,2026-03-31,6,95.5,5
ARAÇU,Vara Judicial,2026-04-30,6,95.76,6
ARUANÃ,Vara Judicial,2025-11-30,6,93.61,1
ARUANÃ,Vara Judicial,2025-12-31,6,93.88,2
ARUANÃ,Vara Judicial,2026-01-31,6,94.15,3
ARUANÃ,Vara Judicial,2026-02-28,6,94.39,4
ARUANÃ,Vara Judicial,2026-03-31,6,94.66,5
ARUANÃ,Vara Judicial,2026-04-30,6,94.93,6
AURILÂNDIA,Vara Judicial,2025-11-30,6,93.03,1
AURILÂNDIA,Vara Judicial,2025-12-31,6,93.14,2
AURILÂNDIA,Vara Judicial,2026-01-31,6,93.26,3
AURILÂNDIA,Vara Judicial,2026-02-28,6,93.36,4
AURILÂNDIA,Vara Judicial,2026-03-31,6,93.48,5
AURILÂNDIA,Vara Judicial,2026-04-30,6,93.59,6
BARRO ALTO,Vara Judicial,2025-11-30,6,97.28,1
BARRO ALTO,Vara Judicial,2025-12-31,6,97.43,2
BARRO ALTO,Vara Judicial,2026-01-31,6,97.58,3
BARRO ALTO,Vara Judicial,2026-02-28,6,97.71,4
BARRO ALTO,Vara Judicial,2026-03-31,6,97.86,5
BARRO ALTO,Vara Judicial,2026-04-30,6,98.0,6
BELA VISTA DE GOIÁS,Vara Judicial,2025-11-30,6,96.36,1
BELA VISTA DE GOIÁS,Vara Judicial,2025-12-31,6,96.72,2
BELA VISTA DE GOIÁS,Vara Judicial,2026-01-31,6,97.07,3
BELA VISTA DE GOIÁS,Vara Judicial,2026-02-28,6,97.39,4
BELA VISTA DE GOIÁS,Vara Judicial,2026-03-31,6,97.75,5
BELA VISTA DE GOIÁS,Vara Judicial,2026-04-30,6,98.09,6
BOM JESUS DE GOIÁS,"1ª Vara Judicial (Família e Sucessões, Infância e Juventude, Cível e Juizado Especial Cível)",2025-11-30,6,96.7,1
BOM JESUS DE GOIÁS,"1ª Vara Judicial (Família e Sucessões, Infância e Juventude, Cível e Juizado Especial Cível)",2025-12-31,6,97.55,2
BOM JESUS DE GOIÁS,"1ª Vara Judicial (Família e Sucessões, Infância e Juventude, Cível e Juizado Especial Cível)",2026-01-31,6,98.4,3
BOM JESUS DE GOIÁS,"1ª Vara Judicial (Família e Sucessões, Infância e Juventude, Cível e Juizado Especial Cível)",2026-02-28,6,99.16,4
BOM JESUS DE GOIÁS,"1ª Vara Judicial (Família e Sucessões, Infância e Juventude, Cível e Juizado Especial Cível)",2026-03-31,6,100.0,5
BOM JESUS DE GOIÁS,"1ª Vara Judicial (Família e Sucessões, Infância e Juventude, Cível e Juizado Especial Cível)",2026-04-30,6,100.0,6
BOM JESUS DE GOIÁS,"2ª Vara Judicial (Fazendas Públicas, Criminal, Execução Penal e Juizado Criminal)",2025-11-30,6,100.0,1
BOM JESUS DE GOIÁS,"2ª Vara Judicial (Fazendas Públicas, Criminal, Execução Penal e Juizado Criminal)",2025-12-31,6,100.0,2
BOM JESUS DE GOIÁS,"2ª Vara Judicial (Fazendas Públicas, Criminal, Execução Penal e Juizado Criminal)",2026-01-31,6,100.0,3
BOM JESUS DE GOIÁS,"2ª Vara Judicial (Fazendas Públicas, Criminal, Execução Penal e Juizado Criminal)",2026-02-28,6,100.0,4
BOM JESUS DE GOIÁS,"2ª Vara Judicial (Fazendas Públicas, Criminal, Execução Penal e Juizado Criminal)",2026-03-31,6,100.0,5
BOM JESUS DE GOIÁS,"2ª Vara Judicial (Fazendas Públicas, Criminal, Execução Penal e Juizado Criminal)",2026-04-30,6,100.0,6
BURITI ALEGRE,Vara Judicial,2025-11-30,6,94.99,1
BURITI ALEGRE,Vara Judicial,2025-12-31,6,95.4,2
BURITI ALEGRE,Vara Judicial,2026-01-31,6,95.8,3
BURITI ALEGRE,Vara Judicial,2026-02-28,6,96.17,4
BURITI ALEGRE,Vara Judicial,2026-03-31,6,96.57,5
BURITI ALEGRE,Vara Judicial,2026-04-30,6,96.96,6
CACHOEIRA ALTA,Vara Judicial,2025-11-30,6,89.42,1
CACHOEIRA ALTA,Vara Judicial,2025-12-31,6,89.92,2
CACHOEIRA ALTA,Vara Judicial,2026-01-31,6,90.42,3
CACHOEIRA ALTA,Vara Judicial,2026-02-28,6,90.87,4
CACHOEIRA ALTA,Vara Judicial,2026-03-31,6,91.38,5
CACHOEIRA ALTA,Vara Judicial,2026-04-30,6,91.86,6
CAIAPÔNIA,"1ª Vara Judicial (Família e Sucessões, Infância e Juventude, Cível e Juizado Especial Cível)",2025-11-30,6,89.49,1
CAIAPÔNIA,"1ª Vara Judicial (Família e Sucessões, Infância e Juventude, Cível e Juizado Especial Cível)",2025-12-31,6,89.73,2
CAIAPÔNIA,"1ª Vara Judicial (Família e Sucessões, Infância e Juventude, Cível e Juizado Especial Cível)",2026-01-31,6,89.98,3
CAIAPÔNIA,"1ª Vara Judicial (Família e Sucessões, Infância e Juventude, Cível e Juizado Especial Cível)",2026-02-28,6,90.2,4
CAIAPÔNIA,"1ª Vara Judicial (Família e Sucessões, Infância e Juventude, Cível e Juizado Especial Cível)",2026-03-31,6,90.45,5
CAIAPÔNIA,"1ª Vara Judicial (Família e Sucessões, Infância e Juventude, Cível e Juizado Especial Cível)",2026-04-30,6,90.68,6
CAIAPÔNIA,"2ª Vara Judicial (Fazendas Públicas, Criminal, Execução Penal e Juizado Criminal)",2025-11-30,6,98.09,1
CAIAPÔNIA,"2ª Vara Judicial (Fazendas Públicas, Criminal, Execução Penal e Juizado Criminal)",2025-12-31,6,98.37,2
CAIAPÔNIA,"2ª Vara Judicial (Fazendas Públicas, Criminal, Execução Penal e Juizado Criminal)",2026-01-31,6,98.64,3
CAIAPÔNIA,"2ª Vara Judicial (Fazendas Públicas, Criminal, Execução Penal e Juizado Criminal)",2026-02-28,6,98.89,4
CAIAPÔNIA,"2ª Vara Judicial (Fazendas Públicas, Criminal, Execução Penal e Juizado Criminal)",2026-03-31,6,99.17,5
CAIAPÔNIA,"2ª Vara Judicial (Fazendas Públicas, Criminal, Execução Penal e Juizado Criminal)",2026-04-30,6,99.44,6
CALDAS NOVAS,1ª Vara (Cível e da Inf. e da Juv.),2025-11-30,6,94.4,1
CALDAS NOVAS,1ª Vara (Cível e da Inf. e da Juv.),2025-12-31,6,94.43,2
CALDAS NOVAS,1ª Vara (Cível e da Inf. e da Juv.),2026-01-31,6,94.47,3
CALDAS NOVAS,1ª Vara (Cível e da Inf. e da Juv.),2026-02-28,6,94.5,4
CALDAS NOVAS,1ª Vara (Cível e da Inf. e da Juv.),2026-03-31,6,94.54,5
CALDAS NOVAS,1ª Vara (Cível e da Inf. e da Juv.),2026-04-30,6,94.57,6
CALDAS NOVAS,"1ª Vara Criminal (crimes dolosos contra a vida, Pres. Trib Juri e Execução Penal)",2025-11-30,6,47.37,1
CALDAS NOVAS,"1ª Vara Criminal (crimes dolosos contra a vida, Pres. Trib Juri e Execução Penal)",2025-12-31,6,48.32,2
CALDAS NOVAS,"1ª Vara Criminal (crimes dolosos contra a vida, Pres. Trib Juri e Execução Penal)",2026-01-31,6,49.28,3
CALDAS NOVAS,"1ª Vara Criminal (crimes dolosos contra a vida, Pres. Trib Juri e Execução Penal)",2026-02-28,6,50.14,4
CALDAS NOVAS,"1ª Vara Criminal (crimes dolosos contra a vida, Pres. Trib Juri e Execução Penal)",2026-03-31,6,51.09,5
CALDAS NOVAS,"1ª Vara Criminal (crimes dolosos contra a vida, Pres. Trib Juri e Execução Penal)",2026-04-30,6,52.01,6
CALDAS NOVAS,1º Juizado Especial Cível e Criminal,2025-11-30,6,89.62,1
CALDAS NOVAS,1º Juizado Especial Cível e Criminal,2025-12-31,6,89.68,2
CALDAS NOVAS,1º Juizado Especial Cível e Criminal,2026-01-31,6,89.74,3
CALDAS NOVAS,1º Juizado Especial Cível e Criminal,2026-02-28,6,89.79,4
CALDAS NOVAS,1º Juizado Especial Cível e Criminal,2026-03-31,6,89.85,5
CALDAS NOVAS,1º Juizado Especial Cível e Criminal,2026-04-30,6,89.9,6
CALDAS NOVAS,"2ª Vara (Cível, Faz Públicas Estadual e Residual e Registros Públicos)",2025-11-30,6,91.53,1
CALDAS NOVAS,"2ª Vara (Cível, Faz Públicas Estadual e Residual e Registros Públicos)",2025-12-31,6,91.48,2
CALDAS NOVAS,"2ª Vara (Cível, Faz Públicas Estadual e Residual e Registros Públicos)",2026-01-31,6,91.43,3
CALDAS NOVAS,"2ª Vara (Cível, Faz Públicas Estadual e Residual e Registros Públicos)",2026-02-28,6,91.38,4
CALDAS NOVAS,"2ª Vara (Cível, Faz Públicas Estadual e Residual e Registros Públicos)",2026-03-31,6,91.33,5
CALDAS NOVAS,"2ª Vara (Cível, Faz Públicas Estadual e Residual e Registros Públicos)",2026-04-30,6,91.29,6
CALDAS NOVAS,2ª Vara Criminal (crimes em geral),2025-11-30,6,100.0,1
CALDAS NOVAS,2ª Vara Criminal (crimes em geral),2025-12-31,6,100.0,2
CALDAS NOVAS,2ª Vara Criminal (crimes em geral),2026-01-31,6,100.0,3
CALDAS NOVAS,2ª Vara Criminal (crimes em geral),2026-02-28,6,100.0,4
CALDAS NOVAS,2ª Vara Criminal (crimes em geral),2026-03-31,6,100.0,5
CALDAS NOVAS,2ª Vara Criminal (crimes em geral),2026-04-30,6,100.0,6
CALDAS NOVAS,2º Juizado Especial Cível e Criminal,2025-11-30,6,89.92,1
CALDAS NOVAS,2º Juizado Especial Cível e Criminal,2025-12-31,6,89.98,2
CALDAS NOVAS,2º Juizado Especial Cível e Criminal,2026-01-31,6,90.04,3
CALDAS NOVAS,2º Juizado Especial Cível e Criminal,2026-02-28,6,90.09,4
CALDAS NOVAS,2º Juizado Especial Cível e Criminal,2026-03-31,6,90.15,5
CALDAS NOVAS,2º Juizado Especial Cível e Criminal,2026-04-30,6,90.21,6
CALDAS NOVAS,"3ª Vara (Cível, Fazenda Pública Municipal e Ambiental)",2025-11-30,6,92.11,1
CALDAS NOVAS,"3ª Vara (Cível, Fazenda Pública Municipal e Ambiental)",2025-12-31,6,92.05,2
CALDAS NOVAS,"3ª Vara (Cível, Fazenda Pública Municipal e Ambiental)",2026-01-31,6,92.0,3
CALDAS NOVAS,"3ª Vara (Cível, Fazenda Pública Municipal e Ambiental)",2026-02-28,6,91.95,4
CALDAS NOVAS,"3ª Vara (Cível, Fazenda Pública Municipal e Ambiental)",2026-03-31,6,91.89,5
CALDAS NOVAS,"3ª Vara (Cível, Fazenda Pública Municipal e Ambiental)",2026-04-30,6,91.83,6
CALDAS NOVAS,3ª Vara Criminal (crimes em geral),2025-11-30,6,100.0,1
CALDAS NOVAS,3ª Vara Criminal (crimes em geral),2025-12-31,6,100.0,2
CALDAS NOVAS,3ª Vara Criminal (crimes em geral),2026-01-31,6,100.0,3
CALDAS NOVAS,3ª Vara Criminal (crimes em geral),2026-02-28,6,100.0,4
CALDAS NOVAS,3ª Vara Criminal (crimes em geral),2026-03-31,6,100.0,5
CALDAS NOVAS,3ª Vara Criminal (crimes em geral),2026-04-30,6,100.0,6
CALDAS NOVAS,Vara de Família e Sucessões,2025-11-30,6,95.22,1
CALDAS NOVAS,Vara de Família e Sucessões,2025-12-31,6,95.42,2
CALDAS NOVAS,Vara de Família e Sucessões,2026-01-31,6,95.62,3
CALDAS NOVAS,Vara de Família e Sucessões,2026-02-28,6,95.8,4
CALDAS NOVAS,Vara de Família e Sucessões,2026-03-31,6,96.0,5
CALDAS NOVAS,Vara de Família e Sucessões,2026-04-30,6,96.2,6
CAMPINORTE,Vara Judicial,2025-11-30,6,95.41,1
CAMPINORTE,Vara Judicial,2025-12-31,6,95.74,2
CAMPINORTE,Vara Judicial,2026-01-31,6,96.07,3
CAMPINORTE,Vara Judicial,2026-02-28,6,96.37,4
CAMPINORTE,Vara Judicial,2026-03-31,6,96.71,5
CAMPINORTE,Vara Judicial,2026-04-30,6,97.03,6
CAMPOS BELOS,"1ª Vara Judicial (Família e Sucessões, Infância e Juventude, Cível e Juizado Especial Cível)",2025-11-30,6,95.08,1
CAMPOS BELOS,"1ª Vara Judicial (Família e Sucessões, Infância e Juventude, Cível e Juizado Especial Cível)",2025-12-31,6,95.48,2
CAMPOS BELOS,"1ª Vara Judicial (Família e Sucessões, Infância e Juventude, Cível e Juizado Especial Cível)",2026-01-31,6,95.89,3
CAMPOS BELOS,"1ª Vara Judicial (Família e Sucessões, Infância e Juventude, Cível e Juizado Especial Cível)",2026-02-28,6,96.25,4
CAMPOS BELOS,"1ª Vara Judicial (Família e Sucessões, Infância e Juventude, Cível e Juizado Especial Cível)",2026-03-31,6,96.65,5
CAMPOS BELOS,"1ª Vara Judicial (Família e Sucessões, Infância e Juventude, Cível e Juizado Especial Cível)",2026-04-30,6,97.04,6
CAMPOS BELOS,"2ª Vara Judicial (Fazendas Públicas, Criminal, Execução Penal e Juizado Criminal)",2025-11-30,6,95.1,1
CAMPOS BELOS,"2ª Vara Judicial (Fazendas Públicas, Criminal, Execução Penal e Juizado Criminal)",2025-12-31,6,95.21,2
CAMPOS BELOS,"2ª Vara Judicial (Fazendas Públicas, Criminal, Execução Penal e Juizado Criminal)",2026-01-31,6,95.31,3
CAMPOS BELOS,"2ª Vara Judicial (Fazendas Públicas, Criminal, Execução Penal e Juizado Criminal)",2026-02-28,6,95.41,4
CAMPOS BELOS,"2ª Vara Judicial (Fazendas Públicas, Criminal, Execução Penal e Juizado Criminal)",2026-03-31,6,95.52,5
CAMPOS BELOS,"2ª Vara Judicial (Fazendas Públicas, Criminal, Execução Penal e Juizado Criminal)",2026-04-30,6,95.62,6
CATALÃO,1ª Vara Criminal (crimes em geral e execuções penais),2025-11-30,6,83.73,1
CATALÃO,1ª Vara Criminal (crimes em geral e execuções penais),2025-12-31,6,84.45,2
CATALÃO,1ª Vara Criminal (crimes em geral e execuções penais),2026-01-31,6,85.18,3
CATALÃO,1ª Vara Criminal (crimes em geral e execuções penais),2026-02-28,6,85.83,4
CATALÃO,1ª Vara Criminal (crimes em geral e execuções penais),2026-03-31,6,86.55,5
CATALÃO,1ª Vara Criminal (crimes em geral e execuções penais),2026-04-30,6,87.25,6
CATALÃO,1ª Vara Cível,2025-11-30,6,95.5,1
CATALÃO,1ª Vara Cível,2025-12-31,6,95.49,2
CATALÃO,1ª Vara Cível,2026-01-31,6,95.49,3
CATALÃO,1ª Vara Cível,2026-02-28,6,95.48,4
CATALÃO,1ª Vara Cível,2026-03-31,6,95.47,5
CATALÃO,1ª Vara Cível,2026-04-30,6,95.46,6
CATALÃO,1ª Vara de Família e Sucessões,2025-11-30,6,93.18,1
CATALÃO,1ª Vara de Família e Sucessões,2025-12-31,6,94.14,2
CATALÃO,1ª Vara de Família e Sucessões,2026-01-31,6,95.11,3
CATALÃO,1ª Vara de Família e Sucessões,2026-02-28,6,95.98,4
CATALÃO,1ª Vara de Família e Sucessões,2026-03-31,6,96.94,5
CATALÃO,1ª Vara de Família e Sucessões,2026-04-30,6,97.87,6
CATALÃO,1º Juizado Especial Cível e Criminal,2025-11-30,6,71.39,1
CATALÃO,1º Juizado Especial Cível e Criminal,2025-12-31,6,72.75,2
CATALÃO,1º Juizado Especial Cível e Criminal,2026-01-31,6,74.11,3
CATALÃO,1º Juizado Especial Cível e Criminal,2026-02-28,6,75.35,4
CATALÃO,1º Juizado Especial Cível e Criminal,2026-03-31,6,76.71,5
CATALÃO,1º Juizado Especial Cível e Criminal,2026-04-30,6,78.03,6
CATALÃO,"2ª Vara Criminal (Crimes em geral, Crimes dolosos contra a vida e Presidência do Tribunal do Júri e Crimes envolvendo Violência Doméstica)",2025-11-30,6,96.32,1
CATALÃO,"2ª Vara Criminal (Crimes em geral, Crimes dolosos contra a vida e Presidência do Tribunal do Júri e Crimes envolvendo Violência Doméstica)",2025-12-31,6,97.12,2
CATALÃO,"2ª Vara Criminal (Crimes em geral, Crimes dolosos contra a vida e Presidência do Tribunal do Júri e Crimes envolvendo Violência Doméstica)",2026-01-31,6,97.93,3
CATALÃO,"2ª Vara Criminal (Crimes em geral, Crimes dolosos contra a vida e Presidência do Tribunal do Júri e Crimes envolvendo Violência Doméstica)",2026-02-28,6,98.65,4
CATALÃO,"2ª Vara Criminal (Crimes em geral, Crimes dolosos contra a vida e Presidência do Tribunal do Júri e Crimes envolvendo Violência Doméstica)",2026-03-31,6,99.46,5
CATALÃO,"2ª Vara Criminal (Crimes em geral, Crimes dolosos contra a vida e Presidência do Tribunal do Júri e Crimes envolvendo Violência Doméstica)",2026-04-30,6,100.0,6
CATALÃO,2ª Vara Cível,2025-11-30,6,95.88,1
CATALÃO,2ª Vara Cível,2025-12-31,6,95.88,2
CATALÃO,2ª Vara Cível,2026-01-31,6,95.89,3
CATALÃO,2ª Vara Cível,2026-02-28,6,95.89,4
CATALÃO,2ª Vara Cível,2026-03-31,6,95.89,5
CATALÃO,2ª Vara Cível,2026-04-30,6,95.9,6
CATALÃO,2ª Vara de Família e da Infância e da Juventude,2025-11-30,6,93.73,1
CATALÃO,2ª Vara de Família e da Infância e da Juventude,2025-12-31,6,95.17,2
CATALÃO,2ª Vara de Família e da Infância e da Juventude,2026-01-31,6,96.6,3
CATALÃO,2ª Vara de Família e da Infância e da Juventude,2026-02-28,6,97.9,4
CATALÃO,2ª Vara de Família e da Infância e da Juventude,2026-03-31,6,99.34,5
CATALÃO,2ª Vara de Família e da Infância e da Juventude,2026-04-30,6,100.0,6
CATALÃO,2º Juizado Especial Cível e Criminal,2025-11-30,6,73.73,1
CATALÃO,2º Juizado Especial Cível e Criminal,2025-12-31,6,75.37,2
CATALÃO,2º Juizado Especial Cível e Criminal,2026-01-31,6,77.0,3
CATALÃO,2º Juizado Especial Cível e Criminal,2026-02-28,6,78.47,4
CATALÃO,2º Juizado Especial Cível e Criminal,2026-03-31,6,80.11,5
CATALÃO,2º Juizado Especial Cível e Criminal,2026-04-30,6,81.69,6
CATALÃO,Vara de Fazendas Públicas e Registros Públicos,2025-11-30,6,90.2,1
CATALÃO,Vara de Fazendas Públicas e Registros Públicos,2025-12-31,6,90.31,2
CATALÃO,Vara de Fazendas Públicas e Registros Públicos,2026-01-31,6,90.41,3
CATALÃO,Vara de Fazendas Públicas e Registros Públicos,2026-02-28,6,90.5,4
CATALÃO,Vara de Fazendas Públicas e Registros Públicos,2026-03-31,6,90.61,5
CATALÃO,Vara de Fazendas Públicas e Registros Públicos,2026-04-30,6,90.71,6
CAVALCANTE,Vara Judicial,2025-11-30,6,89.61,1
CAVALCANTE,Vara Judicial,2025-12-31,6,89.56,2
CAVALCANTE,Vara Judicial,2026-01-31,6,89.51,3
CAVALCANTE,Vara Judicial,2026-02-28,6,89.46,4
CAVALCANTE,Vara Judicial,2026-03-31,6,89.41,5
CAVALCANTE,Vara Judicial,2026-04-30,6,89.36,6
CAÇU,Vara Judicial,2025-11-30,6,95.53,1
CAÇU,Vara Judicial,2025-12-31,6,95.85,2
CAÇU,Vara Judicial,2026-01-31,6,96.17,3
CAÇU,Vara Judicial,2026-02-28,6,96.45,4
CAÇU,Vara Judicial,2026-03-31,6,96.77,5
CAÇU,Vara Judicial,2026-04-30,6,97.08,6
CERES,"1ª Vara (Cív., Criminal - crime em geral e exec. penais - e da Inf. e da Juv.)",2025-11-30,6,97.19,1
CERES,"1ª Vara (Cív., Criminal - crime em geral e exec. penais - e da Inf. e da Juv.)",2025-12-31,6,97.47,2
CERES,"1ª Vara (Cív., Criminal - crime em geral e exec. penais - e da Inf. e da Juv.)",2026-01-31,6,97.76,3
CERES,"1ª Vara (Cív., Criminal - crime em geral e exec. penais - e da Inf. e da Juv.)",2026-02-28,6,98.01,4
CERES,"1ª Vara (Cív., Criminal - crime em geral e exec. penais - e da Inf. e da Juv.)",2026-03-31,6,98.29,5
CERES,"1ª Vara (Cív., Criminal - crime em geral e exec. penais - e da Inf. e da Juv.)",2026-04-30,6,98.56,6
CERES,"2ªVara (Cív, Criminal - crime em geral, crimes dolosos contra a vida e Pres. do Trib. do Juri das Faz. Púb. e de Reg. Púb.)",2025-11-30,6,90.86,1
CERES,"2ªVara (Cív, Criminal - crime em geral, crimes dolosos contra a vida e Pres. do Trib. do Juri das Faz. Púb. e de Reg. Púb.)",2025-12-31,6,90.95,2
CERES,"2ªVara (Cív, Criminal - crime em geral, crimes dolosos contra a vida e Pres. do Trib. do Juri das Faz. Púb. e de Reg. Púb.)",2026-01-31,6,91.04,3
CERES,"2ªVara (Cív, Criminal - crime em geral, crimes dolosos contra a vida e Pres. do Trib. do Juri das Faz. Púb. e de Reg. Púb.)",2026-02-28,6,91.12,4
CERES,"2ªVara (Cív, Criminal - crime em geral, crimes dolosos contra a vida e Pres. do Trib. do Juri das Faz. Púb. e de Reg. Púb.)",2026-03-31,6,91.21,5
CERES,"2ªVara (Cív, Criminal - crime em geral, crimes dolosos contra a vida e Pres. do Trib. do Juri das Faz. Púb. e de Reg. Púb.)",2026-04-30,6,91.3,6
CERES,Juizado Especial Cível e Criminal,2025-11-30,6,85.83,1
CERES,Juizado Especial Cível e Criminal,2025-12-31,6,86.67,2
CERES,Juizado Especial Cível e Criminal,2026-01-31,6,87.51,3
CERES,Juizado Especial Cível e Criminal,2026-02-28,6,88.27,4
CERES,Juizado Especial Cível e Criminal,2026-03-31,6,89.11,5
CERES,Juizado Especial Cível e Criminal,2026-04-30,6,89.92,6
CIDADE OCIDENTAL,"1ª Vara (Cível, de Família, Sucessões e da Infância e da Juventude)",2025-11-30,6,99.63,1
CIDADE OCIDENTAL,"1ª Vara (Cível, de Família, Sucessões e da Infância e da Juventude)",2025-12-31,6,100.0,2
CIDADE OCIDENTAL,"1ª Vara (Cível, de Família, Sucessões e da Infância e da Juventude)",2026-01-31,6,100.0,3
CIDADE OCIDENTAL,"1ª Vara (Cível, de Família, Sucessões e da Infância e da Juventude)",2026-02-28,6,100.0,4
CIDADE OCIDENTAL,"1ª Vara (Cível, de Família, Sucessões e da Infância e da Juventude)",2026-03-31,6,100.0,5
CIDADE OCIDENTAL,"1ª Vara (Cível, de Família, Sucessões e da Infância e da Juventude)",2026-04-30,6,100.0,6
CIDADE OCIDENTAL,"2ª Vara (Cível, das Fazendas Públicas, de Registros Públicos e Ambiental)",2025-11-30,6,90.17,1
CIDADE OCIDENTAL,"2ª Vara (Cível, das Fazendas Públicas, de Registros Públicos e Ambiental)",2025-12-31,6,90.13,2
CIDADE OCIDENTAL,"2ª Vara (Cível, das Fazendas Públicas, de Registros Públicos e Ambiental)",2026-01-31,6,90.08,3
